,author,date,genre,gutenberg_id,source,title,viaf_author_uri,dictcom_gl,oed_gl
971,"Burroughs, Edgar Rice,",1944,teamred | chifantasy | chiscifi,10736,genrescorpus,Land of terror,,1.3440342429106473,0.7406778221353946
972,"Brackett, Leigh,",1944,chirandom | teamred | chimyst,10733,genrescorpus,No good from a corpse,,1.7026997605051164,0.8318265291707868
975,"Walker, Mildred",1944,chirandom | teamred,10761,genrescorpus,Winter wheat,,2.251754385964912,1.0900412549170104
979,"Orwell, George,",1945,chiutopia | teamblack,11782,genrescorpus,Animal farm,,1.115031503150315,0.7687052700065062
976,"Lewis, C. S.",1945,chifantasy | teamblack | chiscifi,11778,genrescorpus,That hideous strength,,1.3023131332441216,0.7708245115238037
978,"Halliday, Brett,",1945,teamred | chimyst,10774,genrescorpus,Murder is my business,,1.401305257973156,0.7544947860481841
980,"Stein, Gertrude,",1945,chirandom | teamred,10793,genrescorpus,Wars I have seen,,1.4028040231636696,0.8640355408616592
977,"Hughes, Dorothy B. 1904- ",1945,hardboiled | teamblack | chimyst,10778,genrescorpus,Dread journey,,1.5100965759438103,0.7331192427955717
981,"Armstrong, Charlotte,",1945,teamred | chimyst,10765,genrescorpus,The innocent flower,,1.6482458151800046,0.7952440747135457
989,"Wellman, Manly Wade,",1946,teamred | chiscifi,10834,genrescorpus,The solar invasion,,1.0422156493681096,0.6234406122235036
984,"Taine, John,",1946,teamred | chiscifi | stew,10829,genrescorpus,The time stream,,1.1090723055934515,0.7460958062818038
990,"Van Vogt, A. E. 1912-  (A",1946,teamblack | chiscifi | stew,10832,genrescorpus,Slan,,1.1167652859960553,0.6676529841349786
982,"Koestler, Arthur,",1946,chirandom | teamblack,11809,genrescorpus,Thieves in the night,,1.1307124609707635,0.6652694384653147
986,"Stout, Rex,",1946,teamred | det100 | chimyst,10828,genrescorpus,The silent speaker,,1.1572493786246894,0.710017924716192
983,"Forester, C. S.",1946,chirandom | teamblack,11803,genrescorpus,Lord Hornblower,,1.1933584388907907,0.6709266856000842
985,"Sherman, Harold M.",1946,teamblack | chiscifi | stew,10827,genrescorpus,The green man,,1.1949098621420997,0.6345110141534532
991,"Busch, Niven,",1946,chirandom | teamblack,10803,genrescorpus,Day of the conquerors,,1.3126244829171134,0.743666513127591
994,"Fair, A. A.",1946,teamred | det100 | chimyst,10814,genrescorpus,Crows can't count,,1.3786929274843331,0.7192789624093208
992,"Cummings, Ray,",1946,teamblack | chiscifi,10808,genrescorpus,The shadow girl,,1.4075077399380804,0.774607843137255
993,"Peake, Mervyn,",1946,teamblack | pbgothic | stew,PeakeTitusGroan1946,genrescorpus,Titus Groan,,1.5769446417224235,0.857843267872845
988,"Welty, Eudora,",1946,chirandom | teamblack,10835,genrescorpus,Delta Wedding,,1.8549660508447814,0.9022870120952834
987,"Rand, Ayn,",1946,teamred | chiscifi,10181,genrescorpus,Anthem,,2.622920517560074,1.3653370984821744
1001,"Taine, John,",1947,teamred | chiscifi,10874,genrescorpus,The forbidden garden,,1.0333265699502892,0.715608001403755
1000,"Van Vogt, A. E. 1912-2000",1947,teamred | chifantasy,10877,genrescorpus,The book of Ptath,,1.1966140423764022,0.7343710559528818
999,"Myers, John Myers,",1947,chirandom | teamred,10862,genrescorpus,The wild Yazoo,,1.2094542832679915,0.718020638548376
995,"Heinlein, Robert A.",1947,chirandom | teamred | chiscifi,10853,genrescorpus,Rocket ship Galileo,,1.241263903927552,0.7664136473902496
997,"Blunden, Godfrey",1947,chirandom | teamblack,10838,genrescorpus,A Room on the Route,,1.307956186807896,0.7139200446781775
996,"Hartley, L. P.",1947,chirandom | teamblack,11829,genrescorpus,Eustace and Hilda,,1.4551180719375472,0.7928604978863316
998,"Robins, Denise,",1947,chirandom | teamred,11836,genrescorpus,More than love,,1.6250818598559267,0.8733821319501672
1003,"Skinner, B. F.",1948,chirandom | chiutopia | teamblack,10916,genrescorpus,Walden Two,,0.951401492236338,0.6201801171635919
1008,"Smith, E. E.",1948,teamred | chiscifi,10917,genrescorpus,Skylark three,,0.9979500559075661,0.6657282869356689
1004,"Wilder, Thornton,",1948,chirandom | teamred,10922,genrescorpus,The ides of March,,1.0798812385126537,0.6810953521213238
1005,"Williamson, Jack,",1948,chifantasy | teamblack | chihorror | chiscifi,10923,genrescorpus,Darker than you think,,1.3050025201612903,0.7701357046917697
1002,"Queen, Ellery,",1948,chirandom | det100 | teamblack | chimyst | cozy | stew,10911,genrescorpus,Ten days' wonder,,1.4073657124477323,0.7889655172413793
1009,"Mitchell, Gladys,",1948,teamblack | chimyst,11860,genrescorpus,The Dancing Druids,,1.4285714285714286,0.8073055488248122
1007,"Derleth, August,",1948,teamred | pbgothic | chiscifi,Derleth1948,genrescorpus,Two stories by Derleth,,1.6979269496544915,0.8942377826404084
1006,"Brown, Fredric,",1948,teamred | chimyst,10883,genrescorpus,The dead ringer,,1.765669988925803,0.9512119086587172
1012,"Orwell, George,",1949,teamblack | chiscifi,11096,genrescorpus,Nineteen eighty-four,,1.0515411567562079,0.6591374019774975
1017,"Wright, S. Fowler,",1949,teamred | chiscifi,11900,genrescorpus,The Amphibians,,1.15993858936151,0.7648570760962692
1015,"Zagat, Arthur Leo,",1949,teamblack | chiscifi,10968,genrescorpus,Seven out of time,,1.2679966124023714,0.7779066396056828
1013,"Palmer, Stuart,",1949,chirandom | teamblack | chimyst,10954,genrescorpus,Four lost ladies,,1.297074540349606,0.7406939643711778
1016,"Stout, Rex,",1949,teamred | det100 | chimyst,10962,genrescorpus,The second confession,,1.3438312894834634,0.8062930908024057
1010,"Christie, Agatha,",1949,chirandom | teamred | chimyst,11877,genrescorpus,Crooked house,,1.360405513156396,0.7563111798042246
1014,"Myers, John Myers,",1949,teamred | chifantasy,10951,genrescorpus,Silverlock,,1.4266673129119813,0.8204754796665089
1011,"Ferrars, E. X,",1949,chirandom | teamred | chimyst,11882,genrescorpus,The March Hare murders,,1.6605252842022735,0.8439729628238828
1018,"Wentworth, Patricia,",1949,chirandom | teamred,11896,genrescorpus,The Catherine-wheel,,1.6748747913188649,0.9084528166056752
1022,"Stapledon, Olaf,",1950,teamred | chiscifi,11927,genrescorpus,A man divided,,0.9757004552157467,0.6290630975143403
1028,"Crispin, Edmund,",1950,teamblack | chimyst,11907,genrescorpus,Frequent hearses,,1.031710079275198,0.6134464837839616
1031,"Asimov, Isaac,",1950,teamblack | chiscifi | stew,10970,genrescorpus,I: robot,,1.0790793979453692,0.6918202012282765
1034,"Van Vogt, A. E. 1912-2000",1950,chirandom | teamblack | chiscifi,11013,genrescorpus,The house that stood stil,,1.0826570483919447,0.6387929616839335
1021,"Pragnell, Festus,",1950,teamred | chifantasy,11921,genrescorpus,The green man of Graypec,,1.2100515463917525,0.7476290390264373
1029,"Bentley, E. C.",1950,chifantasy | teamblack,11903,genrescorpus,Elephant's work,,1.2232656770675552,0.7204072974119644
1020,"Symons, Julian,",1950,teamred | chimyst,11928,genrescorpus,The 31st of February,,1.295817958179582,0.7423390032431001
1030,"Castor, Henry,",1950,chirandom | teamred,10202,genrescorpus,The year of the Spaniard,,1.3694899137404062,0.7473434488212326
1024,"Phillips, Rog,",1950,teamred | chifantasy | chiscifi | stew,11004,genrescorpus,Worlds within,,1.3884849207295267,0.7984262055082807
1025,"Seton, Anya,",1950,chirandom | teamblack,11007,genrescorpus,Foxfire,,1.3968583130281507,0.7303391053391053
1019,"Howard, Robert E.",1950,chifantasy | teamblack,10993,genrescorpus,Conan the conqueror,,1.421702656517011,0.7928608203192037
1026,"Lessing, Doris,",1950,chirandom | teamred | chimyst | stew,11098,genrescorpus,The grass is singing,,1.4569700985670504,0.7895196506550218
1033,"Coxe, George Harmon,",1950,teamred | chimyst,10983,genrescorpus,The frightened fianc__Î Îâ_ÎæÎâ_e,,1.5248766041461006,0.8189423146868408
1023,"Wentworth, Patricia,",1950,chirandom | teamblack | chimyst,11932,genrescorpus,Through the wall,,1.6671684228131796,0.939884676726782
1032,"Fast, Howard,",1950,chirandom | teamblack,10986,genrescorpus,The proud and the free,,1.7038963117049364,0.9770633807112792
1027,"Lewis, C. S.",1950,chifantasy | teamblack,11099,genrescorpus,The lion: the witch and t,,2.110051993067591,1.0225487343613617
1038,"Asimov, Isaac,",1951,teamred | chiscifi,20002,genrescorpus,Foundation,,0.9826671943015434,0.6452974541617201
1039,"Merwin, Sam,",1951,chirandom | teamred | chiscifi,20026,genrescorpus,The house of many worlds,,1.1233950151057401,0.6691149734564759
1035,"Wylie, Philip,",1951,teamred | chiscifi | stew,20041,genrescorpus,The disappearance,,1.1270595158036314,0.6553746146629138
1040,"MacDonald, John D.",1951,teamblack | chiscifi | stew,20021,genrescorpus,Wine of the dreamers,,1.2336041787579803,0.7931648850016197
1036,"Spillane, Mickey,",1951,hardboiled | chimyst | teamred,20032,genrescorpus,The big kill,,1.667849316497965,0.9235345967386513
1037,"Davis, Dorothy Salisbury,",1951,teamblack | chimyst,20008,genrescorpus,A gentle murderer,,1.6980353847823728,0.9712802206717508
1042,"Asimov, Isaac,",1952,chirandom | teamblack | chiscifi | stew,20044,genrescorpus,Foundation and empire,,1.0106200997861725,0.6388177798464044
1046,"Vonnegut, Kurt,",1952,chirandom | teamblack | chiscifi | stew,20079,genrescorpus,Player piano,,1.2969482157875767,0.7067220577186547
1044,"Jones, Raymond F.",1952,teamblack | chiscifi,20065,genrescorpus,Son of the stars,,1.3191516064257027,0.7582860985685465
1041,"Allingham, Margery,",1952,teamred | chimyst | cozy,23468,genrescorpus,The tiger in the smoke,,1.3238304093567252,0.7910018178145829
1047,"Powell, Richard,",1952,chirandom | teamblack | chimyst,20075,genrescorpus,A shot in the dark,,1.4912051342999761,0.8312071509155602
1048,"Malamud, Bernard",1952,chirandom | teamblack,20070,genrescorpus,The natural,,1.5586434748809639,0.8417197884171979
1043,"Brown, Fredric,",1952,teamred | chimyst | stew,20049,genrescorpus,Deep end,,1.5968022245394509,0.9214285714285714
1045,"Spillane, Mickey,",1952,chirandom | hardboiled | teamblack | chimyst | stew,20078,genrescorpus,Kiss me: deadly,,1.7097909556313993,0.9148628048780488
241,"Abernathy, Robert",1953,fic,35879,gutenberg,The Rotifers,,1.0236826524570752,0.5948191593352884
1051,"Asimov, Isaac,",1953,chirandom | teamred | chiscifi | stew,20083,genrescorpus,Second foundation,,1.0238130785309048,0.6434051433130792
1049,"Lowndes, Robert W,",1953,teamred | chiscifi,20106,genrescorpus,Mystery of the third mine,,1.202573048408199,0.7385603425207385
1052,"Brown, Fredric,",1953,chirandom | teamred | chiscifi | stew,20089,genrescorpus,The lights in the sky are,,1.382198952879581,0.8576471710714626
1054,"Goudge, Elizabeth,",1953,chirandom | teamred,23474,genrescorpus,The heart of the family,,1.5891305726425264,0.861255929735569
1050,"Pangborn, Edgar,",1953,chirandom | teamblack | chiscifi | stew,20114,genrescorpus,West of the sun,,1.6386927394531958,0.9373782167573742
1055,"Lasswell, Mary,",1953,chirandom | teamred,20102,genrescorpus,Tooner Schooner,,1.7951638065522622,0.8301049233252623
1053,"Bradbury, Ray,",1953,teamblack | chiscifi | stew,20088,genrescorpus,Fahrenheit 451,,1.8702685723260561,1.0247619047619048
240,"Abernathy, Robert",1954,fic,31762,gutenberg,The Record of Currupira,,0.7978359908883826,0.5121140142517815
1057,"Heinlein, Robert A.",1954,teamblack | chiscifi | stew,20139,genrescorpus,The star beast,,1.1031070195627157,0.6499665998663995
1060,"Del Rey, Lester,",1954,teamblack | chiscifi,20133,genrescorpus,Step to the stars,,1.2205914809092915,0.7139327627283155
1058,"Reilly, Helen,",1954,teamblack | chimyst,20162,genrescorpus,Tell her it's murder,,1.5786654244788634,0.859993264859404
1056,"Foote, Shelby,",1954,chirandom | teamred,20136,genrescorpus,Jordan County,,1.622709013306553,0.8457695769576957
1061,"Matheson, Richard,",1954,teamred | pbgothic | chihorror | chiscifi,20152,genrescorpus,I am legend,,1.639418325568262,0.8488704744993588
1059,"Robbins, Harold,",1954,chirandom | teamblack,20163,genrescorpus,Never leave me,,1.8397120121258053,0.8718621534155515
1062,"Manfred, Frederick Feikem",1954,chirandom | teamred,20151,genrescorpus,Lord Grizzly,,1.9833333333333334,1.0144122079879427
242,"Abernathy, Robert",1955,fic,32068,gutenberg,World of the Drone,,1.0506472859414036,0.6146944303368884
1064,"McCarthy, Mary",1955,chirandom | teamred,20194,genrescorpus,A charmed life,,1.31562135266294,0.7240156573796914
1065,"Stout, Rex,",1955,teamred | chimyst,20205,genrescorpus,Before midnight,,1.317701828091291,0.736388187124314
1063,"Crane, Frances,",1955,teamred | chimyst,20176,genrescorpus,Death in lilac time,,1.5079787234042554,0.8098346388163621
1067,"Del Rey, Lester,",1956,teamblack | chiscifi,20222,genrescorpus,Mission to the moon,,1.1606013602195442,0.7137627386959533
1068,"Heinlein, Robert A.",1956,chirandom | teamred | chiscifi,20233,genrescorpus,Double star,,1.1713554987212276,0.7410997683795144
1069,"Coxe, George Harmon,",1956,teamblack | chimyst,20218,genrescorpus,Man on a rope,,1.3954288025889967,0.7428723890837018
1070,"Crane, Frances,",1956,teamblack | chimyst,20219,genrescorpus,Horror on the Ruby X,,1.6036159600997506,0.9083624976975502
1066,"MacDonald, John D.",1956,chirandom | teamblack,20240,genrescorpus,You live once,,1.6435803969218308,0.8914608052907994
1071,"Hoyle, Fred,",1957,teamblack | chiscifi,23487,genrescorpus,The black cloud,,0.95173564753004,0.6888549618320611
1072,"Malvern, Gladys,",1957,chirandom | teamblack,20290,genrescorpus,My lady: my love,,1.2183919497857925,0.7541738629821532
1074,"Dick, Philip K,",1957,chirandom | teamblack | chiscifi,20270,genrescorpus,Eye in the sky,,1.2964364276286846,0.6270430906389302
1073,"Moore, C. L.",1957,teamred | chiscifi,20293,genrescorpus,Doomsday morning,,1.5617435268883102,0.8424583423501406
1076,"Updike, John,",1958,chirandom | teamblack,20352,genrescorpus,The poorhouse fair,,1.4063976735732462,0.8040028849621349
1075,"Taylor, Robert Lewis,",1958,chirandom | teamred,20350,genrescorpus,The travels of Jaimie McP,,1.4389272437599576,0.7992509178720154
1077,"MacInnes, Helen,",1958,chirandom | teamblack,20335,genrescorpus,North from Rome,,1.4516887816646562,0.8041759948828071
1081,"Heinlein, Robert A.",1959,teamblack | chiscifi | stew,20374,genrescorpus,Starship troopers,,1.075825212197422,0.7137370906637605
1085,"Nin, Anais,",1959,chirandom | teamred,20390,genrescorpus,Children of the albatross,,1.125276112338277,0.7140976701329472
1080,"Gantz, Kenneth Franklin,",1959,teamred | chiscifi,20370,genrescorpus,Not in solitude,,1.1445806704056345,0.7828087807458345
1079,"Gardner, Erle Stanley,",1959,teamred | det100 | chimyst,20371,genrescorpus,The case of the deadly to,,1.14663167104112,0.6641232061603081
1078,"Kirkland, Elithe Hamilton",1959,chirandom | teamblack,20380,genrescorpus,Love is a wild assault,,1.2580635030306837,0.7349295634426801
1086,"Stout, Rex,",1959,teamred | chimyst,20393,genrescorpus,Plot it yourself,,1.2799084144247281,0.7595578909222686
1082,"Himes, Chester B.",1959,chirandom | hardboiled | chimyst | teamred,21104,genrescorpus,The crazy kill,,1.5842521727850565,0.7621066915443983
1083,"Bloch, Robert,",1959,teamblack | pbgothic,BlochPsycho1959,genrescorpus,Psycho,,1.6035077199820118,0.9461221688400824
1084,"Jackson, Shirley,",1959,teamblack | pbgothic | stew,JacksonHillHouse1959,genrescorpus,The Haunting of Hill House,,1.7551644182124788,0.8526155849793792
1087,"Sheckley, Robert,",1960,teamblack | chiscifi,20427,genrescorpus,Store of infinity,,1.1621199500208246,0.6697999517956134
1091,"Vance, Jack,",1960,teamred | chimyst,20433,genrescorpus,The man in the cage,,1.4161192784902512,0.7855047854276012
1088,"Sigal, Clancy,",1960,chirandom | teamblack,20428,genrescorpus,Weekend in Dinlock,,1.4744102359056377,0.8839099140933364
1090,"McBain, Ed,",1960,teamblack | chimyst | stew,20417,genrescorpus,Give the boys a great big,,1.4781466113416322,0.8090588827377957
1089,"MacInnes, Helen,",1960,chirandom | teamblack,20414,genrescorpus,Decision at Delphi,,1.5194704652783153,0.8182629987037304
1094,"Galouye, Daniel F,",1961,teamred | chiscifi | stew,20450,genrescorpus,Dark universe,,1.1722039309587948,0.6424547880225319
1093,"Stout, Rex,",1961,chirandom | teamblack | chimyst,20474,genrescorpus,The final deduction,,1.4839251129761135,0.800469263256687
1092,"Robbins, Harold,",1961,chirandom | teamred,20471,genrescorpus,The carpetbaggers,,1.7047790642722118,0.8567513439443449
1098,"Clifton, Mark,",1962,teamblack | chiscifi,20485,genrescorpus,When they come from space,,1.041963426371511,0.6529593534585215
1100,"Huxley, Aldous,",1962,chiutopia | chiscifi | teamred,23507,genrescorpus,Island,,1.097422940879232,0.6680890839632609
1096,"Burroughs, William S.",1962,chirandom | teamblack,20481,genrescorpus,The ticket that exploded,,1.1110005802868275,0.7602478551000953
1095,"Garrett, Randall,",1962,teamred | chiscifi | stew,20496,genrescorpus,Unwise child,,1.2487613780389446,0.7217752630183008
1101,"Stout, Rex,",1962,chirandom | teamblack | chimyst,20526,genrescorpus,Gambit,,1.4228279810804083,0.7913165266106442
1102,"Shannon, Dell,",1962,teamblack | chimyst,20522,genrescorpus,Extra kill,,1.49503199730549,0.8608597285067874
1099,"L'Engle, Madeleine,",1962,chifantasy | teamblack | chiscifi,20505,genrescorpus,A wrinkle in time,,1.7474505098980204,0.8598773265651438
1097,"Bradbury, Ray,",1962,teamblack | chihorror | chiscifi,20480,genrescorpus,Something wicked this way,,2.041813430292012,1.0450382825401592
1104,"Vonnegut, Kurt,",1963,teamblack | chiscifi,20563,genrescorpus,Cat's Cradle,,1.4425928195074134,0.8054078826764436
1105,"Caldwell, Taylor,",1963,chirandom | teamblack,20533,genrescorpus,Grandmother and the pries,,1.5521713354083295,0.8493472729284213
1103,"Kerouac, Jack,",1963,chirandom | teamblack,20544,genrescorpus,Visions of Gerard,,1.7470311449697513,1.0420560747663552
1109,"Burroughs, William S.",1964,teamblack | chiscifi,20572,genrescorpus,Nova Express,,0.9989588153632577,0.6857612055641422
1108,"Clement, Hal,",1964,teamblack | chiscifi,20573,genrescorpus,Close to critical,,1.162670469738836,0.7541899441340782
1107,"Snow, C. P.",1964,chirandom | teamblack,23514,genrescorpus,Corridors of power,,1.217443729903537,0.7127147766323024
1110,"Kim, Richard E.",1964,chirandom | teamred,20592,genrescorpus,The martyred,,1.2204667211477345,0.7142857142857143
1106,"Fast, Howard,",1964,chirandom | teamblack,20582,genrescorpus,Agrippa's daughter,,1.5190636459536846,0.8783943329397875
1116,"Moore, Robin,",1965,chirandom | teamblack,20648,genrescorpus,The green berets,,1.0821700507614214,0.669316786245233
1117,"Nabokov, Vladimir Vladimi",1965,chirandom | teamred,20649,genrescorpus,The eye,,1.101320467242255,0.6470817880148351
1119,"Raphael, Rick,",1965,teamred | chiscifi | stew,20655,genrescorpus,Code three,,1.1329174664107486,0.6718160589186276
1111,"Traver, Robert,",1965,chirandom | teamblack,20665,genrescorpus,Laughing whitefish,,1.150438256514221,0.6936397400185701
1114,"Allingham, Margery,",1965,teamblack | chimyst | stew,23516,genrescorpus,The mind readers,,1.2416163299312644,0.7361185122029201
1112,"Ball, John Dudley,",1965,teamred | chimyst,20618,genrescorpus,In the heat of the night,,1.281050697221922,0.7768324027297705
1121,"Friedman, Sanford,",1965,chirandom | teamblack,20632,genrescorpus,Totempole,,1.3444963655244029,0.7785631293570875
1115,"MacDonald, John D.",1965,chirandom | teamred | chimyst,20642,genrescorpus,A deadly shade of gold,,1.519152357434101,0.8544035580917215
1118,"Prather, Richard S,",1965,teamred | chimyst,20653,genrescorpus,The meandering corpse,,1.6166168884061907,0.9329745596868885
1113,"Spencer, Elizabeth,",1965,chirandom | teamblack,20661,genrescorpus,The voice at the back doo,,1.825559576464281,0.9749551082128344
1120,"Braithwaite, E. R.  (Edwa",1965,chirandom | teamblack,20620,genrescorpus,Choice of straws,,1.8712441696496367,0.9474582560296846
1132,"Schmitz, James H.",1966,teamred | chiscifi,20712,genrescorpus,The witches of Karres,,1.067331244659641,0.6803774276291682
1130,"Asimov, Isaac,",1966,teamred | chiscifi | stew,20673,genrescorpus,Fantastic voyage,,1.074313408723748,0.6512446567764647
1123,"Dick, Philip K,",1966,chirandom | teamblack | chiscifi,20684,genrescorpus,Now wait for last year,,1.0774212983883116,0.6532368124369549
1124,"Herbert, Frank,",1966,teamred | chiscifi,20694,genrescorpus,The eyes of Heisenberg,,1.1370032646628392,0.5857832754384479
1122,"Pynchon, Thomas,",1966,chirandom | teamblack,20709,genrescorpus,The crying of lot 49,,1.2373917473255223,0.7149636803874092
1126,"Delany, Samuel R,",1966,teamred | chiscifi,20683,genrescorpus,Babel-17,,1.3868838496752902,0.7874853343762221
1125,"MacDonald, John D.",1966,teamred | chimyst,20698,genrescorpus,Darker than amber,,1.5137694463233162,0.8687137161642302
1131,"Alexander, Lloyd,",1966,teamred | chifantasy,20671,genrescorpus,The castle of Llyr,,1.5437616387337059,0.8549548519830837
1128,"Zelazny, Roger,",1966,chifantasy | teamblack | chiscifi,20723,genrescorpus,This immortal,,1.5690587367903661,0.8830495928941525
1127,"Westlake, Donald E,",1966,teamred | chimyst | stew,20720,genrescorpus,The busy body,,1.6156782549420585,0.8593569503273008
1129,"Capps, Benjamin,",1966,chirandom | teamred,20677,genrescorpus,A woman of the people,,1.8238017871649066,1.0119069883423726
1135,"Braun, Lilian Jackson,",1967,chirandom | teamblack | chimyst,20727,genrescorpus,The cat who ate Danish mo,,1.2138092885375493,0.6586572438162545
1133,"Vance, Jack,",1967,teamblack | chimyst,20767,genrescorpus,The Pleasant Grove murder,,1.3271611469685747,0.8544156706507304
1139,"Ellin, Stanley,",1967,teamblack | chimyst,20734,genrescorpus,House of cards,,1.3376791167488842,0.7406852889592335
1136,"Reed, Ishmael,",1967,chifantasy | teamblack,20755,genrescorpus,The free-lance pallbearer,,1.466270823024905,0.7913685938782691
1134,"Fox, Paula,",1967,chirandom | teamblack,20737,genrescorpus,Poor George,,1.6372421921037124,0.8086801040312094
1138,"Levin, Ira,",1967,teamblack | pbgothic | chihorror | stew,20743,genrescorpus,Rosemary's baby,,1.844051648489407,0.7406905890318213
1137,"McNichols, Charles Longstreth,",1967,chirandom | teamred,20750,genrescorpus,Crazy weather,,2.065765561108587,0.9774579631397312
1142,"Peters, Elizabeth,",1968,chirandom | teamblack,20794,genrescorpus,The jackal's head,,1.2852309099222679,0.736820141883433
1140,"Oates, Joyce Carol,",1968,teamred | pbgothic | chihorror,20791,genrescorpus,Expensive people,,1.4850757462126893,0.8328448990876417
1141,"Chappell, Fred,",1968,teamred | chihorror,20772,genrescorpus,Dagon,,1.5880418535127054,0.8420782421193141
1145,"Nabokov, Vladimir Vladimi",1969,chirandom | teamblack,20837,genrescorpus,Ada,,1.081728450631772,0.6152353340036008
1147,"Nielsen, Helen,",1969,teamred | chimyst | stew,20839,genrescorpus,Darkest hour,,1.1847984813084111,0.7225098480585256
1146,"Dick, Philip K,",1969,teamred | chiscifi,20821,genrescorpus,Galactic pot-healer,,1.2678571428571428,0.6999298491757279
1150,"Davidson, Avram,",1969,teamblack | chiscifi,20819,genrescorpus,The phoenix and the mirro,,1.4032202216066483,0.7839796567069295
1143,"Davis, Gwen,",1969,chirandom | teamred,20820,genrescorpus,The pretenders,,1.4517829887609268,0.8030710172744722
1144,"Macdonald, Ross,",1969,teamred | chimyst,20833,genrescorpus,The goodbye look,,1.458412192449447,0.8228399699474079
1148,"Du Maurier, Daphne,",1969,chifantasy | teamblack,23531,genrescorpus,The house on the strand,,1.4719805081796031,0.7849389416553596
1149,"Pentecost, Hugh,",1969,chirandom | teamblack | chimyst | stew,20842,genrescorpus,Girl watcher's funeral,,1.4916964741951968,0.794392523364486
1151,"Stout, Rex,",1969,teamred | chimyst,20855,genrescorpus,Death of a dude,,1.555280118988597,0.8358505923849145
1155,"Brown, James Cooke,",1970,chiutopia | teamblack,20871,genrescorpus,The Troika incident,,1.0253379890769092,0.7011329944938586
1152,"Anderson, Poul,",1970,chirandom | teamblack | chiscifi,20866,genrescorpus,Tau zero,,1.13206288708909,0.6712164391780411
1154,"Silverberg, Robert,",1970,teamblack | chiscifi,20919,genrescorpus,Downward to the earth,,1.2705696202531647,0.7289923882734193
1156,"Kurtz, Katherine,",1970,chifantasy | teamblack | chiscifi,20898,genrescorpus,Deryni rising,,1.2775899169996925,0.717092226688558
1158,"White, Patrick,",1970,chirandom | teamred,23537,genrescorpus,The vivisector,,1.3598690049888287,0.7195500218435998
1153,"Spillane, Mickey,",1970,hardboiled | teamblack | chimyst | stew,20922,genrescorpus,Survival Zero,,1.4945352112676056,0.7972335743476894
1157,"L'Amour, Louis,",1970,chirandom | teamred,20899,genrescorpus,Galloway,,1.979706877113867,1.0268623024830699
1162,"Hjortsberg, William,",1971,teamred | chiscifi,20961,genrescorpus,Gray matters,,0.8727950310559006,0.570582329317269
1160,"Corman, Avery,",1971,chifantasy | teamblack,20942,genrescorpus,Oh: God!,,1.1393319289798376,0.765411824153613
1161,"Blatty, William Peter",1971,teamblack | pbgothic,20936,genrescorpus,The exorcist,,1.412482862179278,0.7446186188931037
1164,"Thomas, Ross,",1971,teamblack | chimyst,20996,genrescorpus,The fools in town are on ,,1.4320469798657718,0.7792784101871503
1163,"Pentecost, Hugh,",1971,teamblack | chimyst | stew,20979,genrescorpus,The deadly joke,,1.466103862880532,0.7338202662721893
1165,"Pronzini, Bill,",1971,teamred | chimyst,20982,genrescorpus,The stalker,,1.5161014229164438,0.7900998824911868
1168,"Millhauser, Steven,",1972,chirandom | teamred,21043,genrescorpus,Edwin Mullhouse,,1.3823721000150324,0.7804475146418381
1167,"Highsmith, Patricia,",1972,chirandom | teamred | crime,21028,genrescorpus,A dog's ransom,,1.6251224289911852,0.8524030825342668
1166,"Levin, Ira,",1972,teamblack | chihorror | chiscifi,21035,genrescorpus,The Stepford wives,,1.8606953718627677,0.7867072111207646
1171,"Spencer, Scott,",1973,chirandom | teamblack,21142,genrescorpus,Last night at the brain t,,1.1983618233618234,0.6936699663972391
1169,"Malzberg, Barry N,",1973,chirandom | teamblack | chiscifi,21116,genrescorpus,Herovit's world,,1.2210944857172752,0.8112182296231376
1173,"Vonnegut, Kurt,",1973,teamred | chiscifi,21147,genrescorpus,Breakfast of Champions,,1.2353122749254037,0.7202290987192745
1176,"Berryman, John,",1973,chirandom | teamred,21079,genrescorpus,Recovery,,1.2472236035140063,0.7572715572715573
1178,"Piercy, Marge,",1973,chirandom | teamred,21126,genrescorpus,Small changes,,1.469050176461562,0.86615096108767
1177,"Platt, Kin,",1973,teamblack | chimyst,21127,genrescorpus,The Princess Stakes murde,,1.4730099638672944,0.8107825807488349
1170,"Stout, Rex,",1973,teamred | chimyst,21143,genrescorpus,Please pass the guilt,,1.5000692041522492,0.7834325396825397
1175,"MacDonald, John D.",1973,chirandom | teamred | chimyst,21114,genrescorpus,The scarlet ruse,,1.515095319338328,0.8946107116981553
1174,"Gardner, John,",1973,chirandom | teamred | chifantasy,21094,genrescorpus,Jason and Medeia,,1.6082544638501317,0.9170880428316478
1172,"Davis, Dorothy Salisbury,",1973,chirandom | teamblack | chimyst,21088,genrescorpus,The little brothers,,1.6439784001004647,0.8739138472915511
1182,"Harrison, Harry,",1974,teamblack | chimyst,21179,genrescorpus,Queen Victoria's revenge,,1.1695411649853564,0.7043124629331526
1180,"Le Guin, Ursula K.",1974,chiutopia | chiscifi | teamred,21187,genrescorpus,The Dispossessed,,1.2535190026141163,0.7522245591328264
1179,"Stark, Richard,",1974,chirandom | teamblack | crime,21221,genrescorpus,Butcher's moon,,1.4734070563454449,0.7986718264774736
