,index,author,viaf_author_uri,title,downloads,date,gutenberg_id,genre,source
1460,3167,"Fisher, David E.",,You Don't Make Wine Like the Greeks Did,41,date?,31897,fic,gutenberg
1461,1246,"Fisher, Dorothy Canfield",,Hillsboro People,22,date?,13091,fic,gutenberg
1462,3706,"Fisher, Dorothy Canfield",,Home Fires in France,9,date?,35616,fic,gutenberg
1463,3867,"Fisher, Dorothy Canfield",,Rough-Hewn,22,date?,37451,fic,gutenberg
1464,1091,"Fisher, Dorothy Canfield",,The Bent Twig,26,date?,11221,fic,gutenberg
1465,1386,"Fisher, Dorothy Canfield",,The Brimming Cup,13,date?,14957,fic,gutenberg
1466,2185,"Fisher, Dorothy Canfield",,The Squirrel-Cage,11,date?,23768,fic,gutenberg
1467,577,"Fisher, Dorothy Canfield",,Understood Betsy,160,date?,5347,fic,gutenberg
1468,2376,"Fisher, Frederick Vining",,The Transformation of Job: A Tale of the High Sierras,4,date?,25688,fic,gutenberg
1469,1800,"Fiske, James",,Facing the German Foe,10,date?,19957,fic,gutenberg
1470,1949,"Fiske, James",,Shelled by an Unseen Foe,6,date?,21787,fic,gutenberg
1471,1693,"Fiske, James",,The Belgians to the Front,7,date?,18838,fic,gutenberg
1472,3475,"Fiske, James",,Under Fire For Servia,8,date?,33480,fic,gutenberg
1473,2627,"Fitch, Clyde",,The Smart Set: Correspondence & Conversations,7,date?,28303,fic,gutenberg
1474,2345,"Fitch, George",,At Good Old Siwash,8,date?,25163,fic,gutenberg
1475,1743,"Fitch, George",,Homeburg Memories,5,date?,19196,fic,gutenberg
1476,470,"Fitzgerald, F. Scott (Francis Scott)",,Flappers and Philosophers,363,date?,4368,fic,gutenberg
1477,751,"Fitzgerald, F. Scott (Francis Scott)",,Tales of the Jazz Age,481,date?,6695,fic,gutenberg
1478,965,"Fitzgerald, F. Scott (Francis Scott)",,The Beautiful and Damned,820,date?,9830,fic,gutenberg
1479,128,"Fitzgerald, F. Scott (Francis Scott)",,This Side of Paradise,1898,date?,805,fic,gutenberg
1480,2710,"Fitzgerald, F. Scott (Francis Scott)",,This Side of Paradise,46,date?,28939,fic,gutenberg
1481,966,"Fitzhugh, Percy Keese",,Pee-Wee Harris,26,date?,9833,fic,gutenberg
1482,1598,"Fitzhugh, Percy Keese",,Pee-Wee Harris Adrift,12,date?,17767,fic,gutenberg
1483,1462,"Fitzhugh, Percy Keese",,Pee-Wee Harris on the Trail,17,date?,15750,fic,gutenberg
1484,3102,"Fitzhugh, Percy Keese",,Roy Blakeley in the Haunted Camp,10,date?,31452,fic,gutenberg
1485,1013,"Fitzhugh, Percy Keese",,Roy Blakeley's Adventures in Camp,12,date?,10316,fic,gutenberg
1486,2324,"Fitzhugh, Percy Keese",,Roy Blakeley's Bee-line Hike,12,date?,25002,fic,gutenberg
1487,2543,"Fitzhugh, Percy Keese",,Roy Blakeley's Camp on Wheels,13,date?,27272,fic,gutenberg
1488,4441,"Fitzhugh, Percy Keese",,Roy Blakeley's Motor Caravan,8,date?,44172,fic,gutenberg
1489,4364,"Fitzhugh, Percy Keese",,Roy Blakeley's Silver Fox Patrol,11,date?,43011,fic,gutenberg
1490,1035,"Fitzhugh, Percy Keese",,Roy Blakeley: His Story,22,date?,10552,fic,gutenberg
1491,4473,"Fitzhugh, Percy Keese",,"Roy Blakeley: Lost, Strayed or Stolen",10,date?,44485,fic,gutenberg
1492,1790,"Fitzhugh, Percy Keese",,"Roy Blakely, Pathfinder",16,date?,19815,fic,gutenberg
1493,747,"Fitzhugh, Percy Keese",,Tom Slade : Boy Scout of the Moving Pictures,10,date?,6655,fic,gutenberg
1494,1707,"Fitzhugh, Percy Keese",,Tom Slade at Black Lake,22,date?,18943,fic,gutenberg
1495,1768,"Fitzhugh, Percy Keese",,Tom Slade at Temple Camp,13,date?,19522,fic,gutenberg
1496,1628,"Fitzhugh, Percy Keese",,Tom Slade on Mystery Trail,15,date?,18180,fic,gutenberg
1497,2163,"Fitzhugh, Percy Keese",,Tom Slade on a Transport,10,date?,23663,fic,gutenberg
1498,4293,"Fitzhugh, Percy Keese",,Tom Slade on the River,17,date?,42155,fic,gutenberg
1499,1711,"Fitzhugh, Percy Keese",,Tom Slade with the Boys Over There,13,date?,18954,fic,gutenberg
1500,1895,"Fitzhugh, Percy Keese",,Tom Slade with the Colors,12,date?,20986,fic,gutenberg
1501,1773,"Fitzhugh, Percy Keese",,Tom Slade's Double Dare,11,date?,19590,fic,gutenberg
1502,1763,"Fitzhugh, Percy Keese",,"Tom Slade, Motorcycle Dispatch Bearer",18,date?,19495,fic,gutenberg
1503,4493,"Flandrau, Charles Macomb",,The Diary of a Freshman,6,date?,44888,fic,gutenberg
1504,4206,"Flecker, James Elroy",,The King of Alsander,4,date?,41460,fic,gutenberg
1505,3373,"Flecker, James Elroy",,The Last Generation: A Story of the Future,15,date?,32769,fic,gutenberg
1506,676,"Flint, Homer Eon",,The Devolutionist and the Emancipatrix,27,date?,5965,fic,gutenberg
1507,634,"Flint, Homer Eon",,The Emancipatrix,15,date?,5699,fic,gutenberg
1508,637,"Flint, Homer Eon",,The Lord of Death and the Queen of Life,29,date?,5703,fic,gutenberg
1509,4274,"Flynn, William J. (William James)",,The Barrel Mystery,20,date?,42010,fic,gutenberg
1510,3198,"Fontenay, Charles L.",,Atom Drive,43,date?,32067,fic,gutenberg
1511,2937,"Fontenay, Charles L.",,Disqualified,39,date?,30251,fic,gutenberg
1512,1875,"Fontenay, Charles L.",,Rebels of the Red Planet,46,date?,20739,fic,gutenberg
1513,2961,"Fontenay, Charles L.",,Service with a Smile,46,date?,30371,fic,gutenberg
1514,2323,"Fontenay, Charles L.",,The Gift Bearer,31,date?,24975,fic,gutenberg
1515,2576,"Fontenay, Charles L.",,The Jupiter Weapon,40,date?,27588,fic,gutenberg
1516,2056,"Fontenay, Charles L.",,Wind,30,date?,22590,fic,gutenberg
1517,1718,"Foote, John Taintor",,Blister Jones,12,date?,19041,fic,gutenberg
1518,1493,"Footner, Hulbert",,The Fur Bringers: A Story of the Canadian Northwest,7,date?,16289,fic,gutenberg
1519,2445,"Footner, Hulbert",,The Huntress,13,date?,26283,fic,gutenberg
1520,2402,"Footner, Hulbert",,The Woman from Outside: [On Swan River],24,date?,25875,fic,gutenberg
1521,2344,"Footner, Hulbert",,Two on the Trail: A Story of the Far Northwest,12,date?,25159,fic,gutenberg
1522,2494,"Ford, Ford Madox",,Privy Seal: His Last Venture,15,date?,26698,fic,gutenberg
1523,2556,"Ford, Ford Madox",,The Fifth Queen Crowned,18,date?,27432,fic,gutenberg
1524,2928,"Ford, Ford Madox",,The Fifth Queen: And How She Came to Court,22,date?,30188,fic,gutenberg
1525,355,"Ford, Ford Madox",,The Good Soldier,456,date?,2775,fic,gutenberg
1526,1383,"Ford, Ford Madox",,The Inheritors,46,date?,14888,fic,gutenberg
1527,4348,"Ford, Ford Madox",,The Young Lovell: A Romance,15,date?,42801,fic,gutenberg
1528,638,"Ford, Paul Leicester",,Janice Meredith: A Story of the American Revolution,20,date?,5719,fic,gutenberg
1529,2353,"Ford, Paul Leicester",,The Great K. & A. Robbery,9,date?,25333,fic,gutenberg
1530,1344,"Ford, Paul Leicester",,The Honorable Peter Stirling and What People Thought of Him,14,date?,14532,fic,gutenberg
1531,3782,"Ford, Paul Leicester",,The Story of an Untold Love,7,date?,36439,fic,gutenberg
1532,1311,"Ford, Paul Leicester",,Wanted?A Match Maker,14,date?,14211,fic,gutenberg
1533,1791,"Ford, Sewell",,Horses Nine: Stories of Harness and Saddle,10,date?,19824,fic,gutenberg
1534,2469,"Ford, Sewell",,Odd Numbers: Being Further Chronicles of Shorty McCabe,12,date?,26528,fic,gutenberg
1535,1572,"Ford, Sewell",,On With Torchy,13,date?,17301,fic,gutenberg
1536,2001,"Ford, Sewell",,Shorty McCabe,13,date?,22249,fic,gutenberg
1537,1897,"Ford, Sewell",,Shorty McCabe on the Job,10,date?,21005,fic,gutenberg
1538,3137,"Ford, Sewell",,Side-stepping with Shorty,5,date?,31659,fic,gutenberg
1539,1958,"Ford, Sewell",,The House of Torchy,9,date?,21882,fic,gutenberg
1540,1857,"Ford, Sewell",,Torchy,10,date?,20626,fic,gutenberg
1541,1860,"Ford, Sewell",,Torchy As A Pa,4,date?,20629,fic,gutenberg
1542,1859,"Ford, Sewell",,Torchy and Vee,5,date?,20628,fic,gutenberg
1543,1858,"Ford, Sewell",,"Torchy, Private Sec.",7,date?,20627,fic,gutenberg
1544,1574,"Ford, Sewell",,Wilt Thou Torchy,6,date?,17333,fic,gutenberg
1545,1256,"Forman, Justus Miles",,Jason: A Romance,5,date?,13261,fic,gutenberg
1546,4654,"Forman, Justus Miles",,The Island of Enchantment,17,date?,47723,fic,gutenberg
1547,4396,"Forman, Justus Miles",,The Quest: A Romance,9,date?,43527,fic,gutenberg
1548,4640,"Forrest, James T. (James Taylor)",,Old Fort Garland,9,date?,47492,fic,gutenberg
1549,1391,"Forrester, Izola L. (Izola Louise)",,Kit of Greenacre Farm,11,date?,15029,fic,gutenberg
1550,1004,"Forsslund, Louise",,Old Lady Number 31,3,date?,10087,fic,gutenberg
1551,343,"Forster, E. M. (Edward Morgan)",,A Room with a View,1451,date?,2641,fic,gutenberg
1552,367,"Forster, E. M. (Edward Morgan)",,Howards End,531,date?,2891,fic,gutenberg
1553,371,"Forster, E. M. (Edward Morgan)",,Howards End,190,date?,2946,fic,gutenberg
1554,2028,"Forster, E. M. (Edward Morgan)",,Howards End,13,date?,22452,fic,gutenberg
1555,3555,"Forster, E. M. (Edward Morgan)",,The Celestial Omnibus and other Stories,150,date?,34089,fic,gutenberg
1556,339,"Forster, E. M. (Edward Morgan)",,The Longest Journey,173,date?,2604,fic,gutenberg
1557,372,"Forster, E. M. (Edward Morgan)",,Where Angels Fear to Tread,230,date?,2948,fic,gutenberg
1558,4618,"Foster, Maximilian",,"Rich Man, Poor Man",67,date?,46945,fic,gutenberg
1559,2165,"Foster, W. Bert (Walter Bertram)",,"Swept Out to Sea: Or, Clint Webb Among the Whalers",5,date?,23674,fic,gutenberg
1560,3049,"Foster, W. Bert (Walter Bertram)",,With Ethan Allen at Ticonderoga,6,date?,30952,fic,gutenberg
1561,2193,"Fox, Frances Barton",,The Heart of Arethusa,5,date?,23856,fic,gutenberg
1562,4479,"Fox, Frances Margaret",,Brother Billy,2,date?,44637,fic,gutenberg
1563,818,"Fox, Frances Margaret",,Little Bear at Work and at Play,3,date?,7764,fic,gutenberg
1564,3600,"Francis, John",,The Triumph of Virginia Dale,10,date?,34575,fic,gutenberg
1565,3465,"Franklin, Edgar",,In and Out,7,date?,33392,fic,gutenberg
1566,851,"Franklin, Edgar",,Mr. Hawkins' Humorous Adventures,11,date?,8141,fic,gutenberg
1567,1118,"Franklin, Miles",,My Brilliant Career,76,date?,11620,fic,gutenberg
1568,1944,"Franklin, Miles",,Some Everyday Folk and Dawn,6,date?,21659,fic,gutenberg
1569,1796,"Fraser, Chelsea Curtis",,Around the World in Ten Days,3,date?,19907,fic,gutenberg
1570,4477,"Freeman, Lewis R. (Lewis Ransome)",,Hell's Hatches,9,date?,44632,fic,gutenberg
1571,2395,"French, Allen",,At Plattsburg,4,date?,25825,fic,gutenberg
1572,4263,"French, Allen",,The Barrier: A Novel,4,date?,41890,fic,gutenberg
1573,4391,"French, Allen",,The Story of Rolf and the Viking's Bow,50,date?,43381,fic,gutenberg
1574,1124,"Frey, Hildegard G.",,"The Camp Fire Girls Do Their Bit; Or, Over the Top with the Winnebagos",12,date?,11664,fic,gutenberg
1575,771,"Frey, Hildegard G.",,"The Camp Fire Girls Go Motoring; Or, Along the Road That Leads the Way",8,date?,6895,fic,gutenberg
1576,3984,"Frey, Hildegard G.",,"The Camp Fire Girls Solve a Mystery; Or, The Christmas Adventure at Carver House",14,date?,38983,fic,gutenberg
1577,1045,"Frey, Hildegard G.",,"The Camp Fire Girls at Camp Keewaydin; Or, Paddles Down",13,date?,10688,fic,gutenberg
1578,3810,"Frey, Hildegard G.",,"The Camp Fire Girls at Onoway House; Or, The Magic Garden",8,date?,36833,fic,gutenberg
1579,1133,"Frey, Hildegard G.",,"The Camp Fire Girls at School; Or, The Wohelo Weavers",31,date?,11718,fic,gutenberg
1580,1661,"Frey, Hildegard G.",,"The Camp Fire Girls in the Maine Woods; Or, The Winnebagos Go Camping",10,date?,18606,fic,gutenberg
1581,3027,"Frey, Hildegard G.",,"The Camp Fire Girls on Ellen's Isle; Or, The Trail of the Seven Cedars",7,date?,30825,fic,gutenberg
1582,3786,"Frey, Hildegard G.",,"The Camp Fire Girls on the Open Road; Or, Glorify Work",4,date?,36485,fic,gutenberg
1583,3981,"Frey, Hildegard G.",,"The Camp Fire Girls' Larks and Pranks; Or, The House of the Open Door",13,date?,38934,fic,gutenberg
1584,2644,"Fritch, Charles E.",,I Like Martian Music,24,date?,28451,fic,gutenberg
1585,3142,"Fritch, Charles E.",,Skin Game,22,date?,31665,fic,gutenberg
1586,2783,"Fritch, Charles E.",,The Odyssey of Sam Meecham,19,date?,29355,fic,gutenberg
1587,3881,"Fuller, Robert H. (Robert Higginson)",,The Golden Hope: A Story of the Time of King Alexander the Great,15,date?,37576,fic,gutenberg
1588,3192,"Fullerton, Hugh S. (Hugh Stuart)",,Jimmy Kirkland and the Plot for a Pennant,2,date?,32044,fic,gutenberg
1589,1065,"Futrelle, Jacques",,Elusive Isabel,23,date?,10943,fic,gutenberg
1590,3983,"Futrelle, Jacques",,The Chase of the Golden Plate,32,date?,38981,fic,gutenberg
1591,1384,"Futrelle, Jacques",,The Diamond Master,20,date?,14896,fic,gutenberg
1592,3829,"Futrelle, Jacques",,The Leak,28,date?,37146,fic,gutenberg
1593,2235,"Fyfe, H. B. (Horace Bowne)",,A Transmutation of Muddles,24,date?,24187,fic,gutenberg
1594,2014,"Fyfe, H. B. (Horace Bowne)",,Exile,24,date?,22346,fic,gutenberg
1595,3041,"Fyfe, H. B. (Horace Bowne)",,Fee of the Frontier,25,date?,30901,fic,gutenberg
1596,2891,"Fyfe, H. B. (Horace Bowne)",,Flamedown,17,date?,29936,fic,gutenberg
1597,2905,"Fyfe, H. B. (Horace Bowne)",,Irresistible Weapon,32,date?,29994,fic,gutenberg
1598,3321,"Fyfe, H. B. (Horace Bowne)",,Let There Be Light,33,date?,32592,fic,gutenberg
1599,4158,"Fyfe, H. B. (Horace Bowne)",,Luna Escapade,19,date?,40961,fic,gutenberg
1600,3372,"Fyfe, H. B. (Horace Bowne)",,Manners of the Age,29,date?,32764,fic,gutenberg
1601,2903,"Fyfe, H. B. (Horace Bowne)",,Satellite System,21,date?,29990,fic,gutenberg
1602,3331,"Fyfe, H. B. (Horace Bowne)",,"The Envoy, Her",19,date?,32637,fic,gutenberg
1603,2902,"Fyfe, H. B. (Horace Bowne)",,The Outbreak of Peace,20,date?,29989,fic,gutenberg
1604,2184,"Fyfe, H. B. (Horace Bowne)",,The Talkative Tree,21,date?,23767,fic,gutenberg
1605,3164,"Fyfe, H. B. (Horace Bowne)",,The Wedge,10,date?,31833,fic,gutenberg
1606,2108,"Fyfe, H. B. (Horace Bowne)",,This World Must Die!,27,date?,23102,fic,gutenberg
1607,2488,"Gale, Zona",,Friendship Village,26,date?,26644,fic,gutenberg
1608,1023,"Gale, Zona",,Miss Lulu Bett,41,date?,10429,fic,gutenberg
1609,1277,"Gale, Zona",,Romance Island,37,date?,13731,fic,gutenberg
1610,4064,"Gallizier, Nathan",,The Hill of Venus,20,date?,39970,fic,gutenberg
1611,4421,"Gallizier, Nathan",,The Sorceress of Rome,27,date?,43938,fic,gutenberg
1612,4490,"Gallizier, Nathan",,Under the Witches' Moon: A Romantic Tale of Mediaeval Rome,21,date?,44827,fic,gutenberg
1613,4177,"Gallon, Tom",,Dead Man's Love,7,date?,41137,fic,gutenberg
1614,4241,"Gallon, Tom",,Jimmy Quixote: A Novel,7,date?,41754,fic,gutenberg
1615,4588,"Gallon, Tom",,The Cruise of the Make-Believes,13,date?,46403,fic,gutenberg
1616,4629,"Gallon, Tom",,The Idol of the Blind: A Novel,7,date?,47211,fic,gutenberg
1617,4632,"Gallon, Tom",,The Second Dandy Chater,3,date?,47271,fic,gutenberg
1618,4674,"Gallon, Tom",,Tinman,5,date?,48989,fic,gutenberg
1619,3376,"Gallun, Raymond Z.",,Asteroid of Fear,29,date?,32780,fic,gutenberg
1620,3171,"Gallun, Raymond Z.",,Big Pill,22,date?,31929,fic,gutenberg
1621,3866,"Gallun, Raymond Z.",,Comet's Burial,22,date?,37448,fic,gutenberg
1622,3195,"Gallun, Raymond Z.",,Stamped Caution,21,date?,32054,fic,gutenberg
1623,2531,"Gallun, Raymond Z.",,The Eternal Wall,22,date?,27110,fic,gutenberg
1624,2333,"Gallun, Raymond Z.",,The Planet Strappers,30,date?,25067,fic,gutenberg
1625,4167,"Gallun, Raymond Z.",,The Revolt of the Star Men,31,date?,41027,fic,gutenberg
1626,3335,"Galouye, Daniel F.",,Spillthrough,31,date?,32657,fic,gutenberg
1627,322,"Galsworthy, John",,Beyond,22,date?,2453,fic,gutenberg
1628,345,"Galsworthy, John",,Five Tales,97,date?,2684,fic,gutenberg
1629,353,"Galsworthy, John",,Fraternity,13,date?,2773,fic,gutenberg
1630,344,"Galsworthy, John",,Saint's Progress,12,date?,2683,fic,gutenberg
1631,369,"Galsworthy, John",,"Studies and Essays: Quality, and Others",17,date?,2904,fic,gutenberg
1632,368,"Galsworthy, John",,"Studies and Essays: The Inn of Tranquility, and Others",12,date?,2903,fic,gutenberg
1633,2607,"Galsworthy, John",,Tatterdemalion,11,date?,28089,fic,gutenberg
1634,352,"Galsworthy, John",,The Country House,25,date?,2772,fic,gutenberg
1635,291,"Galsworthy, John",,The Dark Flower,28,date?,2192,fic,gutenberg
1636,477,"Galsworthy, John",,The Forsyte Saga - Complete,675,date?,4397,fic,gutenberg
1637,333,"Galsworthy, John",,"The Forsyte Saga, Volume I.: The Man Of Property",164,date?,2559,fic,gutenberg
1638,336,"Galsworthy, John",,"The Forsyte Saga, Volume II.: Indian Summer of a Forsyte; In Chancery",51,date?,2594,fic,gutenberg
1639,338,"Galsworthy, John",,"The Forsyte Saga, Volume III.: Awakening; To Let",41,date?,2596,fic,gutenberg
1640,300,"Galsworthy, John",,The Freelands,15,date?,2309,fic,gutenberg
1641,351,"Galsworthy, John",,The Island Pharisees,26,date?,2771,fic,gutenberg
1642,354,"Galsworthy, John",,The Patrician,18,date?,2774,fic,gutenberg
1643,447,"Galsworthy, John",,To Let,16,date?,3817,fic,gutenberg
1644,341,"Galsworthy, John",,"Villa Rubein, and Other Stories",24,date?,2639,fic,gutenberg
1645,4131,"Garis, Cleo F.",,Missing at Marshlands: Arden Blake Mystery Series #3,11,date?,40666,fic,gutenberg
1646,4132,"Garis, Cleo F.",,The Mystery of Jockey Hollow: Arden Blake Mystery Series #2,10,date?,40667,fic,gutenberg
1647,4137,"Garis, Cleo F.",,The Orchard Secret: Arden Blake Mystery Series #1,11,date?,40725,fic,gutenberg
1648,1083,"Garis, Howard Roger",,Buddy and Brighteyes Pigg: Bed Time Stories,15,date?,11156,fic,gutenberg
1649,1659,"Garis, Howard Roger",,Bully and Bawly No-Tail (the Jumping Frogs),7,date?,18599,fic,gutenberg
1650,566,"Garis, Howard Roger",,Curly and Floppy Twistytail (The Funny Piggie Boys),11,date?,5262,fic,gutenberg
1651,1011,"Garis, Howard Roger",,Daddy Takes Us Skating,20,date?,10220,fic,gutenberg
1652,1378,"Garis, Howard Roger",,Daddy Takes Us to the Garden: The Daddy Series for Little Folks,18,date?,14859,fic,gutenberg
1653,278,"Garis, Howard Roger",,"Dick Hamilton's Airship; Or, A Young Millionaire in the Clouds",22,date?,2065,fic,gutenberg
1654,3536,"Garis, Howard Roger",,"Dick Hamilton's Cadet Days; Or, The Handicap of a Millionaire's Son",8,date?,33926,fic,gutenberg
1655,4200,"Garis, Howard Roger",,"Dick Hamilton's Football Team; Or, A Young Millionaire On The Gridiron",4,date?,41410,fic,gutenberg
1656,3268,"Garis, Howard Roger",,"Dick Hamilton's Fortune; Or, The Stirring Doings of a Millionaire's Son",11,date?,32374,fic,gutenberg
1657,3257,"Garis, Howard Roger",,Jacko and Jumpo Kinkytail (The Funny Monkey Boys),8,date?,32334,fic,gutenberg
1658,1499,"Garis, Howard Roger",,"Larry Dexter's Great Search; Or, The Hunt for the Missing Millionaire",7,date?,16397,fic,gutenberg
1659,1414,"Garis, Howard Roger",,"Lulu, Alice and Jimmie Wibblewobble",7,date?,15280,fic,gutenberg
1660,3590,"Garis, Howard Roger",,Rick and Ruddy: The Story of a Boy and His Dog,8,date?,34448,fic,gutenberg
1661,1245,"Garis, Howard Roger",,Sammie and Susie Littletail,9,date?,13087,fic,gutenberg
1662,3206,"Garis, Howard Roger",,"The Curlytops Snowed In; Or, Grand Fun with Skates and Sleds",2,date?,32090,fic,gutenberg
1663,1902,"Garis, Howard Roger",,"The Curlytops and Their Pets; Or, Uncle Toby's Strange Collection",13,date?,21049,fic,gutenberg
1664,2341,"Garis, Howard Roger",,"The Curlytops and Their Playmates; Or, Jolly Times Through the Holidays",3,date?,25143,fic,gutenberg
1665,4643,"Garis, Howard Roger",,"The Curlytops at Silver Lake; Or, On the Water with Uncle Ben",3,date?,47583,fic,gutenberg
1666,4510,"Garis, Howard Roger",,"The Curlytops at Sunset Beach; Or, What Was Found in the Sand",5,date?,45253,fic,gutenberg
1667,760,"Garis, Howard Roger",,"The Curlytops at Uncle Frank's Ranch; Or, Little Folks on Ponyback",6,date?,6814,fic,gutenberg
1668,3300,"Garis, Howard Roger",,"The Curlytops at Uncle Frank's Ranch; Or, Little Folks on Ponyback",6,date?,32525,fic,gutenberg
1669,681,"Garis, Howard Roger",,"The Curlytops on Star Island; Or, Camping out with Grandpa",3,date?,5989,fic,gutenberg
1670,2363,"Garis, Howard Roger",,"The Curlytops on Star Island; Or, Camping out with Grandpa",52,date?,25477,fic,gutenberg
1671,3946,"Garis, Howard Roger",,The White Crystals: Being an Account of the Adventures of Two Boys,11,date?,38558,fic,gutenberg
1672,668,"Garis, Howard Roger",,"Umboo, the Elephant",10,date?,5900,fic,gutenberg
1673,2127,"Garis, Howard Roger",,Uncle Wiggily and Old Mother Hubbard: Adventures of the Rabbit Gentleman with the Mother Goose Characters,27,date?,23213,fic,gutenberg
1674,4329,"Garis, Howard Roger",,Uncle Wiggily in Wonderland,22,date?,42574,fic,gutenberg
1675,1599,"Garis, Howard Roger",,Uncle Wiggily in the Woods,25,date?,17807,fic,gutenberg
1676,1415,"Garis, Howard Roger",,Uncle Wiggily's Adventures,100,date?,15281,fic,gutenberg
